timestamp,event,char_type,score,hp,mana,player_x,player_y,enemy_x,enemy_y,enemy_dist,item_type,survival_time
96.61,enemy_proximity,Sheep,12,55,25,699.4,323.8,618.3,362.1,89.7,,96.61
97.61,position,Sheep,12,56,25,600.4,263.8,678.2,335.2,105.6,,97.61
98.61,position,Sheep,12,57,25,534.4,323.8,678.8,327.1,144.4,,98.61
98.84,item_collect,Sheep,14,57,25,495.4,323.8,668.8,338.0,174.0,star.png,98.84
99.61,position,Sheep,14,58,25,414.4,332.8,620.3,357.4,207.4,,99.61
100.6,position,Sheep,14,59,25,309.4,296.8,551.3,355.5,248.9,,100.6
101.26,item_collect,Sheep,16,59,25,330.4,314.8,512.7,333.8,183.3,star.png,101.26
101.59,position,Sheep,16,60,25,345.4,332.8,488.8,331.4,143.4,,101.59
102.31,item_collect,Sheep,18,60,25,360.4,374.8,437.3,330.2,88.9,star.png,102.31
102.59,position,Sheep,18,61,25,360.4,422.8,427.0,345.5,102.0,,102.59
103.59,position,Sheep,18,62,25,234.4,452.8,382.4,386.8,162.1,,103.59
103.73,item_collect,Sheep,20,62,25,234.4,467.8,372.5,389.2,158.8,star.png,103.73
104.58,position,Sheep,20,63,25,261.4,482.8,313.9,418.2,83.2,,104.58
104.58,enemy_proximity,Sheep,20,63,25,261.4,482.8,313.9,418.2,83.2,,104.58
105.58,position,Sheep,20,64,25,255.4,542.8,273.4,483.6,61.9,,105.58
105.58,enemy_proximity,Sheep,20,64,25,255.4,542.8,273.4,483.6,61.9,,105.58
105.73,item_collect,Sheep,20,64,25,228.4,542.8,271.9,496.1,63.8,clock.png,105.73
106.57,position,Sheep,20,65,25,150.4,386.8,245.4,484.9,136.5,,106.57
107.57,position,Sheep,20,66,25,126.4,386.8,181.8,452.7,86.1,,107.57
107.57,enemy_proximity,Sheep,20,66,25,126.4,386.8,181.8,452.7,86.1,,107.57
108.56,position,Sheep,20,67,25,96.4,323.8,147.0,393.8,86.4,,108.56
108.56,enemy_proximity,Sheep,20,67,25,96.4,323.8,147.0,393.8,86.4,,108.56
109.56,position,Sheep,20,68,25,24.4,284.8,103.6,335.7,94.2,,109.56
109.56,enemy_proximity,Sheep,20,68,25,24.4,284.8,103.6,335.7,94.2,,109.56
110.56,position,Sheep,20,69,25,84.4,158.8,81.5,316.7,157.9,,110.56
111.55,position,Sheep,20,70,25,120.4,74.8,89.7,233.6,161.7,,111.55
112.55,position,Sheep,20,71,25,150.4,23.8,102.7,157.8,142.2,,112.55
113.55,position,Sheep,20,72,25,300.4,23.8,119.3,77.0,188.7,,113.55
114.55,position,Sheep,20,73,25,300.4,203.8,123.8,90.3,209.9,,114.55
114.78,item_collect,Sheep,22,73,25,288.4,242.8,121.8,109.8,213.2,star.png,114.78
115.55,position,Sheep,22,74,25,270.4,293.8,128.9,168.9,188.7,,115.55
116.55,position,Sheep,22,75,25,321.4,419.8,194.8,207.8,246.9,,116.55
117.55,position,Sheep,22,76,25,362.7,407.8,209.3,289.6,193.6,,117.55
118.54,position,Sheep,22,77,25,362.7,227.8,237.2,354.2,178.1,,118.54
118.54,item_collect,Sheep,22,77,25,362.7,227.8,237.2,354.2,178.1,clock.png,118.54
119.54,position,Sheep,22,78,25,530.7,113.8,268.7,293.9,317.9,,119.54
120.53,position,Sheep,22,79,25,572.7,113.8,296.0,222.7,297.4,,120.53
121.52,position,Sheep,22,80,25,596.7,152.8,376.2,206.9,227.0,,121.52
122.52,position,Sheep,22,81,25,659.7,182.8,450.2,181.2,209.4,,122.52
123.51,position,Sheep,22,82,25,599.7,278.8,485.6,197.4,140.1,,123.51
123.99,item_collect,Sheep,24,82,25,557.7,302.8,509.1,227.3,89.7,star.png,123.99
124.51,position,Sheep,24,83,25,527.7,326.8,495.9,262.2,72.0,,124.51
124.51,enemy_proximity,Sheep,24,83,25,527.7,326.8,495.9,262.2,72.0,,124.51
125.5,position,Sheep,24,84,25,572.7,362.8,508.0,324.1,75.3,,125.5
125.5,enemy_proximity,Sheep,24,84,25,572.7,362.8,508.0,324.1,75.3,,125.5
126.49,position,Sheep,24,74,25,657.3,396.4,578.5,357.1,88.0,,126.49
126.49,enemy_proximity,Sheep,24,74,25,657.3,396.4,578.5,357.1,88.0,,126.49
127.49,position,Sheep,24,74,25,654.3,448.6,652.2,376.0,72.6,,127.49
127.49,enemy_proximity,Sheep,24,74,25,654.3,448.6,652.2,376.0,72.6,,127.49
128.49,position,Sheep,24,75,25,570.3,451.6,659.6,459.5,89.7,,128.49
128.49,enemy_proximity,Sheep,24,75,25,570.3,451.6,659.6,459.5,89.7,,128.49
129.14,item_collect,Sheep,24,76,25,558.3,430.6,613.0,478.0,72.4,trap.png,129.14
129.49,position,Sheep,24,76,25,570.3,409.6,608.0,467.3,69.0,,129.49
129.49,enemy_proximity,Sheep,24,76,25,570.3,409.6,608.0,467.3,69.0,,129.49
130.48,position,Sheep,24,77,25,534.3,355.6,581.8,450.0,105.7,,130.48
131.48,position,Sheep,24,78,25,534.3,313.6,571.5,400.2,94.3,,131.48
131.48,enemy_proximity,Sheep,24,78,25,534.3,313.6,571.5,400.2,94.3,,131.48
132.47,position,Sheep,24,79,25,534.3,313.6,553.3,365.1,54.9,,132.47
132.47,enemy_proximity,Sheep,24,79,25,534.3,313.6,553.3,365.1,54.9,,132.47
133.46,position,Sheep,24,80,25,414.3,301.6,535.2,339.7,126.8,,133.46
134.46,position,Sheep,24,81,25,312.3,205.6,464.9,330.5,197.3,,134.46
135.39,item_collect,Sheep,26,82,25,294.3,46.6,399.2,304.5,278.5,star.png,135.39
135.45,position,Sheep,26,82,25,294.3,34.6,393.6,303.9,287.0,,135.45
136.45,position,Sheep,26,83,25,144.3,52.6,317.5,298.7,301.0,,136.45
137.45,position,Sheep,26,84,25,24.3,61.6,270.5,252.2,311.4,,137.45
138.44,position,Sheep,26,85,25,72.3,145.6,201.2,218.0,147.9,,138.44
138.83,item_collect,Sheep,26,86,25,54.3,136.6,169.7,212.3,138.0,shield.png,138.83
139.45,position,Sheep,26,86,25,24.3,88.6,131.7,184.8,144.2,,139.45
140.44,position,Sheep,26,87,25,138.3,55.6,111.0,141.7,90.3,,140.44
140.44,enemy_proximity,Sheep,26,87,25,138.3,55.6,111.0,141.7,90.3,,140.44
141.42,item_collect,Sheep,26,88,25,255.3,25.6,131.1,67.8,131.1,shield.png,141.42
141.43,position,Sheep,26,88,25,258.3,25.6,132.4,67.3,132.6,,141.43
142.44,position,Sheep,26,89,25,300.3,142.6,196.9,35.6,148.8,,142.44
143.44,position,Sheep,26,90,25,255.3,241.6,209.3,117.9,132.0,,143.44
144.43,position,Sheep,26,91,25,270.3,391.6,210.0,201.8,199.1,,144.43
145.43,position,Sheep,26,92,25,234.3,457.6,210.0,285.8,173.5,,145.43
146.42,position,Sheep,26,93,25,153.3,445.6,210.0,369.8,94.7,,146.42
146.42,enemy_proximity,Sheep,26,93,25,153.3,445.6,210.0,369.8,94.7,,146.42
146.51,item_collect,Sheep,26,93,25,138.3,445.6,207.5,375.4,98.7,shield.png,146.51
146.9,item_collect,Sheep,28,94,25,108.3,472.6,187.6,399.6,107.8,star.png,146.9
146.92,item_collect,Sheep,28,100,25,108.3,475.6,187.1,401.0,108.6,heal.png,146.92
146.92,item_collect,Sheep,30,100,25,108.3,475.6,187.1,401.0,108.6,star.png,146.92
146.92,item_collect,Sheep,32,100,25,108.3,475.6,187.1,401.0,108.6,star.png,146.92
147.42,position,Sheep,32,100,25,120.3,541.6,170.1,440.8,112.5,,147.42
147.77,item_collect,Sheep,34,100,25,78.3,541.6,137.5,447.6,111.1,star.png,147.77
148.41,position,Sheep,34,100,25,24.3,541.6,91.6,467.4,100.2,,148.41
149.4,position,Sheep,34,100,25,120.3,472.6,61.7,485.2,59.9,,149.4
149.4,enemy_proximity,Sheep,34,100,25,120.3,472.6,61.7,485.2,59.9,,149.4
149.42,item_collect,Sheep,34,100,25,120.3,469.6,63.3,484.9,59.0,shield.png,149.42
150.4,position,Sheep,34,100,25,210.3,358.6,143.3,451.4,114.5,,150.4
150.45,item_collect,Sheep,36,100,25,210.3,349.6,148.1,451.2,119.1,star.png,150.45
151.4,position,Sheep,36,100,25,210.3,178.6,197.2,389.4,211.2,,151.4
152.39,position,Sheep,36,100,25,231.3,25.6,209.7,295.2,270.4,,152.39
153.38,position,Sheep,36,100,25,300.3,91.6,210.0,199.2,140.4,,153.38
154.38,position,Sheep,36,100,25,360.3,61.6,238.8,124.8,136.9,,154.38
155.37,position,Sheep,36,100,25,420.3,43.6,322.4,94.8,110.5,,155.37
156.37,position,Sheep,36,100,25,510.3,139.6,406.9,115.2,106.2,,156.37
157.36,position,Sheep,36,100,25,630.3,163.6,494.2,90.6,154.4,,157.36
158.36,position,Sheep,36,100,25,687.3,181.6,554.6,147.6,136.9,,158.36
159.34,damage,Sheep,36,75,25,663.3,181.6,638.6,171.0,26.9,,159.34
159.35,position,Sheep,36,75,25,663.3,181.6,638.6,171.0,26.9,,159.35
159.35,enemy_proximity,Sheep,36,75,25,663.3,181.6,638.6,171.0,26.9,,159.35
160.35,position,Sheep,36,75,25,690.3,181.6,638.6,171.0,52.8,,160.35
160.35,enemy_proximity,Sheep,36,75,25,690.3,181.6,638.6,171.0,52.8,,160.35
161.35,position,Sheep,36,75,25,654.3,238.6,640.0,171.6,68.5,,161.35
161.35,enemy_proximity,Sheep,36,75,25,654.3,238.6,640.0,171.6,68.5,,161.35
162.34,position,Sheep,36,76,25,585.3,301.6,652.1,258.3,79.7,,162.34
162.34,enemy_proximity,Sheep,36,76,25,585.3,301.6,652.1,258.3,79.7,,162.34
163.34,position,Sheep,36,77,25,540.3,352.6,571.2,296.0,64.5,,163.34
163.34,enemy_proximity,Sheep,36,77,25,540.3,352.6,571.2,296.0,64.5,,163.34
164.34,position,Sheep,36,78,25,564.3,451.6,560.7,366.4,85.3,,164.34
164.34,enemy_proximity,Sheep,36,78,25,564.3,451.6,560.7,366.4,85.3,,164.34
165.05,item_collect,Sheep,36,78,25,534.3,526.6,549.4,424.8,102.9,wall.png,165.05
165.34,position,Sheep,36,79,25,555.3,541.6,543.5,451.2,91.2,,165.34
165.34,enemy_proximity,Sheep,36,79,25,555.3,541.6,543.5,451.2,91.2,,165.34
165.34,item_collect,Sheep,36,99,25,555.3,541.6,543.5,451.2,91.2,heal.png,165.34
166.33,position,Sheep,36,100,25,628.0,475.0,540.2,468.7,88.0,,166.33
166.33,enemy_proximity,Sheep,36,100,25,628.0,475.0,540.2,468.7,88.0,,166.33
167.32,position,Sheep,36,90,25,661.0,375.4,620.4,474.6,107.2,,167.32
168.32,position,Sheep,36,90,25,677.2,323.8,659.0,408.5,86.6,,168.32
168.32,enemy_proximity,Sheep,36,90,25,677.2,323.8,659.0,408.5,86.6,,168.32
169.32,position,Sheep,36,91,25,653.2,263.8,688.9,334.5,79.2,,169.32
169.32,enemy_proximity,Sheep,36,91,25,653.2,263.8,688.9,334.5,79.2,,169.32
170.31,position,Sheep,36,92,25,656.2,173.8,690.9,274.6,106.6,,170.31
171.32,position,Sheep,36,93,25,623.2,44.8,660.6,195.5,155.3,,171.32
171.57,item_collect,Sheep,38,93,25,587.2,29.8,642.0,182.9,162.6,star.png,171.57
172.28,item_collect,Sheep,38,94,25,572.2,44.8,588.5,152.3,108.7,shield.png,172.28
172.32,position,Sheep,38,94,25,572.2,50.8,585.4,151.9,101.9,,172.32
172.6,damage,Sheep,38,69,25,572.2,101.8,574.9,127.8,26.2,,172.6
173.31,position,Sheep,38,69,25,566.2,101.8,574.9,127.8,27.4,,173.31
173.31,enemy_proximity,Sheep,38,69,25,566.2,101.8,574.9,127.8,27.4,,173.31
173.59,item_collect,Sheep,40,69,25,572.2,101.8,574.9,127.8,26.2,star.png,173.59
174.32,position,Sheep,40,69,25,572.2,101.8,574.9,127.8,26.2,,174.32
174.32,enemy_proximity,Sheep,40,69,25,572.2,101.8,574.9,127.8,26.2,,174.32
174.62,damage,Sheep,40,19,25,572.2,101.8,574.6,126.1,24.4,,174.62
175.32,position,Sheep,40,19,25,572.2,101.8,571.7,102.8,1.2,,175.32
175.32,enemy_proximity,Sheep,40,19,25,572.2,101.8,571.7,102.8,1.2,,175.32
176.31,position,Sheep,40,19,25,572.2,101.8,571.7,102.8,1.2,,176.31
176.31,enemy_proximity,Sheep,40,19,25,572.2,101.8,571.7,102.8,1.2,,176.31
176.61,damage,Sheep,40,-31,25,572.2,101.8,571.7,102.8,1.2,,176.61
176.61,game_over,Sheep,40,0,25,572.2,101.8,571.7,102.8,1.2,,176.61
1.03,position,Rabbit,0,200,75,390,270,73.6,57.0,381.4,,1.03
2.03,position,Rabbit,0,200,75,390,270,114.2,86.1,331.5,,2.03
3.03,position,Rabbit,0,200,75,354,342,156.3,116.3,300.0,,3.03
4.03,position,Rabbit,0,200,75,294,420,202.8,139.2,295.2,,4.03
4.21,item_collect,Rabbit,1,200,75,294,402,204.7,150.0,267.3,star.png,4.21
5.03,position,Rabbit,1,200,75,300,429,209.2,198.7,247.5,,5.03
6.03,position,Rabbit,1,200,75,270,513,209.9,258.7,261.3,,6.03
6.06,item_collect,Rabbit,1,200,75,270,519,209.9,260.7,265.2,wall.png,6.06
7.02,position,Rabbit,1,200,75,360,540,210.0,318.7,267.3,,7.02
8.02,position,Rabbit,1,190,75,358.0,478.6,242.0,355.1,169.4,,8.02
9.02,position,Rabbit,1,190,75,422.8,464.8,286.1,388.0,156.9,,9.02
10.02,position,Rabbit,1,191,75,422.8,332.8,333.2,416.1,122.3,,10.02
11.02,position,Rabbit,1,192,75,422.8,248.8,357.7,371.3,138.7,,11.02
12.02,position,Rabbit,1,193,75,392.8,158.8,359.8,311.4,156.1,,12.02
13.01,position,Rabbit,1,194,75,422.8,74.8,360.0,251.4,187.4,,13.01
14.01,position,Rabbit,1,195,75,479.8,83.8,380.8,202.1,154.3,,14.01
15.01,position,Rabbit,1,196,75,527.8,152.8,389.1,155.1,138.8,,15.01
15.89,item_collect,Rabbit,1,200,75,566.8,158.8,431.1,176.6,136.9,heal.png,15.89
16.01,position,Rabbit,1,200,75,572.8,167.8,438.0,177.4,135.1,,16.01
17.0,position,Rabbit,1,200,75,602.8,257.8,487.2,200.5,129.1,,17.0
17.42,item_collect,Rabbit,1,200,75,581.8,302.8,501.2,219.2,116.1,heal.png,17.42
18.0,position,Rabbit,1,200,75,521.8,332.8,508.2,252.4,81.6,,18.0
18.0,enemy_proximity,Rabbit,1,200,75,521.8,332.8,508.2,252.4,81.6,,18.0
19.0,position,Rabbit,1,200,75,563.8,392.8,483.5,302.1,121.2,,19.0
19.53,item_collect,Rabbit,2,200,75,596.8,458.8,481.1,334.0,170.2,star.png,19.53
20.0,position,Rabbit,2,200,75,626.8,485.8,480.4,361.9,191.8,,20.0
21.0,position,Rabbit,2,200,75,635.8,476.8,495.3,412.3,154.6,,21.0
21.96,item_collect,Rabbit,2,200,75,653.8,461.8,541.2,438.1,115.1,shield.png,21.96
21.99,position,Rabbit,2,200,75,653.8,455.8,543.1,438.8,112.0,,21.99
22.99,position,Rabbit,2,200,75,722.8,323.8,568.0,401.6,173.2,,22.99
23.99,position,Rabbit,2,200,75,638.8,263.8,550.2,356.8,128.4,,23.99
24.99,position,Rabbit,2,200,75,645.4,173.8,556.2,307.4,160.7,,24.99
25.32,item_collect,Rabbit,3,200,75,631.0,163.0,575.9,304.1,151.4,star.png,25.32
25.99,position,Rabbit,3,200,75,631.0,106.0,595.1,273.6,171.4,,25.99
26.64,item_collect,Rabbit,3,200,75,613.0,25.0,582.6,243.9,221.0,clock.png,26.64
26.72,item_collect,Rabbit,4,200,75,583.0,25.0,580.9,239.3,214.3,star.png,26.72
26.99,position,Rabbit,4,200,75,487.0,25.0,575.3,224.3,217.9,,26.99
27.98,position,Rabbit,4,200,75,415.0,121.0,570.5,164.5,161.5,,27.98
28.98,position,Rabbit,4,200,75,355.0,91.0,519.5,142.6,172.4,,28.98
29.97,position,Rabbit,4,200,75,295.0,148.0,493.4,95.7,205.2,,29.97
30.59,item_collect,Rabbit,4,200,75,295.0,190.0,456.7,91.5,189.3,clock.png,30.59
30.96,position,Rabbit,4,200,75,265.0,238.0,433.7,90.6,224.0,,30.96
31.34,item_collect,Rabbit,4,200,75,205.0,220.0,420.0,107.3,242.7,shield.png,31.34
31.95,position,Rabbit,4,200,75,205.0,292.0,396.2,130.8,250.1,,31.95
32.0,item_collect,Rabbit,4,200,75,205.0,310.0,395.3,133.6,259.5,wall.png,32.0
32.95,position,Rabbit,4,200,75,247.0,541.0,391.4,173.4,395.0,,32.95
33.95,position,Rabbit,4,200,75,211.0,541.0,366.7,221.8,355.2,,33.95
34.94,position,Rabbit,4,200,75,172.0,451.0,360.8,281.3,253.8,,34.94
35.54,item_collect,Rabbit,4,200,75,88.0,460.0,329.9,295.2,292.7,heal.png,35.54
35.54,item_collect,Rabbit,5,200,75,88.0,460.0,329.9,295.2,292.7,star.png,35.54
35.94,position,Rabbit,5,200,75,49.0,481.0,306.2,298.2,315.5,,35.94
36.94,position,Rabbit,5,200,75,121.0,469.0,273.8,334.8,203.3,,36.94
37.94,position,Rabbit,5,200,75,88.0,385.0,224.6,357.9,139.3,,37.94
38.93,position,Rabbit,5,200,75,121.0,379.0,177.7,386.4,57.1,,38.93
38.93,enemy_proximity,Rabbit,5,200,75,121.0,379.0,177.7,386.4,57.1,,38.93
39.56,item_collect,Rabbit,5,200,75,73.0,325.0,139.8,389.2,92.6,trap.png,39.56
39.73,item_collect,Rabbit,5,200,75,43.0,325.0,132.1,385.8,107.9,trap.png,39.73
39.92,position,Rabbit,5,200,75,25.0,319.0,127.0,374.9,116.3,,39.92
39.96,item_collect,Rabbit,6,200,75,25.0,313.0,126.2,373.1,117.7,star.png,39.96
40.92,position,Rabbit,6,200,75,82.0,205.0,100.7,328.2,124.6,,40.92
41.92,position,Rabbit,6,200,75,118.0,145.0,91.1,269.4,127.3,,41.92
42.92,position,Rabbit,6,200,75,151.0,31.0,90.1,216.0,194.8,,42.92
43.92,position,Rabbit,6,200,75,214.0,25.0,90.0,192.0,208.0,,43.92
44.92,position,Rabbit,6,200,75,199.0,31.0,90.0,168.0,175.1,,44.92
45.92,position,Rabbit,6,200,75,214.0,31.0,108.6,147.7,157.3,,45.92
46.91,position,Rabbit,6,200,75,214.0,25.0,118.8,89.1,114.7,,46.91
47.9,position,Rabbit,6,200,75,301.0,82.0,146.9,42.7,159.1,,47.9
48.9,position,Rabbit,6,200,75,295.0,145.0,199.7,41.6,140.6,,48.9
49.08,item_collect,Rabbit,7,200,75,283.0,142.0,202.7,52.1,120.5,star.png,49.08
49.89,position,Rabbit,7,200,75,301.0,196.0,208.7,100.6,132.7,,49.89
50.88,position,Rabbit,7,200,75,302.5,233.5,258.2,124.7,117.5,,50.88
51.73,item_collect,Rabbit,8,200,75,392.5,161.5,290.6,155.2,102.1,star.png,51.73
51.88,position,Rabbit,8,200,75,392.5,134.5,292.9,146.5,100.3,,51.88
52.87,position,Rabbit,8,200,75,422.5,89.5,313.6,96.9,109.1,,52.87
53.87,position,Rabbit,8,200,75,374.5,152.5,354.0,119.2,39.1,,53.87
53.87,enemy_proximity,Rabbit,8,200,75,374.5,152.5,354.0,119.2,39.1,,53.87
54.87,position,Rabbit,8,200,75,422.5,296.5,383.8,165.9,136.2,,54.87
55.28,item_collect,Rabbit,8,200,75,422.5,251.5,387.3,190.7,70.3,clock.png,55.28
55.86,position,Rabbit,8,200,75,422.5,425.5,389.3,225.6,202.7,,55.86
56.86,position,Rabbit,8,200,75,482.5,485.5,390.8,285.0,220.4,,56.86
57.86,position,Rabbit,8,200,75,500.5,512.5,416.4,334.8,196.6,,57.86
58.85,position,Rabbit,8,200,75,596.5,542.5,419.6,394.7,230.5,,58.85
59.21,item_collect,Rabbit,8,200,75,632.5,521.5,419.8,416.7,237.1,wall.png,59.21
59.84,position,Rabbit,8,200,75,668.5,407.5,437.1,442.5,234.0,,59.84
60.05,item_collect,Rabbit,9,200,75,668.5,368.5,449.9,444.7,231.5,star.png,60.05
60.83,position,Rabbit,9,200,75,670.0,265.0,475.2,417.6,247.4,,60.83
61.83,position,Rabbit,9,200,75,646.0,175.0,479.5,357.8,247.3,,61.83
62.83,position,Rabbit,9,200,75,625.0,145.0,480.0,297.8,210.7,,62.83
63.82,position,Rabbit,9,200,75,625.0,58.0,508.3,251.8,226.2,,63.82
64.81,position,Rabbit,9,200,75,481.0,25.0,560.1,231.1,220.7,,64.81
65.81,position,Rabbit,9,200,75,415.0,91.0,569.0,172.2,174.1,,65.81
66.8,position,Rabbit,9,200,75,355.0,85.0,522.1,149.1,178.9,,66.8
67.81,position,Rabbit,9,200,75,295.0,112.0,499.8,98.5,205.2,,67.81
68.48,item_collect,Rabbit,10,200,75,253.0,115.0,459.6,91.6,207.9,star.png,68.48
68.8,position,Rabbit,10,200,75,238.0,115.0,437.1,90.7,200.5,,68.8
68.88,item_collect,Rabbit,10,200,75,223.0,115.0,432.5,92.7,210.6,clock.png,68.88
69.05,item_collect,Rabbit,11,200,75,223.0,91.0,427.5,103.7,204.9,star.png,69.05
69.79,position,Rabbit,11,200,75,205.0,121.0,376.3,117.9,171.3,,69.79
70.79,position,Rabbit,11,200,75,211.0,229.0,315.3,91.7,172.4,,70.79
71.79,position,Rabbit,11,200,75,193.0,298.0,254.0,118.2,189.9,,71.79
71.79,item_collect,Rabbit,11,200,75,193.0,298.0,254.0,118.2,189.9,wall.png,71.79
72.78,position,Rabbit,11,200,75,118.0,388.0,216.5,138.3,268.4,,72.78
73.78,position,Rabbit,11,200,75,166.0,391.0,210.5,209.9,186.5,,73.78
74.76,item_collect,Rabbit,11,200,75,25.0,430.0,210.0,280.7,237.8,heal.png,74.76
74.77,position,Rabbit,11,200,75,25.0,433.0,210.0,281.9,238.9,,74.77
75.54,item_collect,Rabbit,11,200,75,70.0,541.0,162.0,301.2,256.8,trap.png,75.54
75.77,position,Rabbit,11,200,75,112.0,541.0,154.3,315.4,229.5,,75.77
76.77,position,Rabbit,11,200,75,181.0,445.0,122.3,372.0,93.7,,76.77
76.77,enemy_proximity,Rabbit,11,200,75,181.0,445.0,122.3,372.0,93.7,,76.77
77.77,position,Rabbit,11,200,75,232.0,541.0,173.4,410.2,143.4,,77.77
78.76,position,Rabbit,11,200,75,310.0,535.0,179.5,481.8,141.0,,78.76
79.76,position,Rabbit,11,200,75,421.0,466.0,188.7,489.8,233.5,,79.76
80.76,position,Rabbit,11,200,75,421.0,286.0,247.0,458.8,245.2,,80.76
81.75,position,Rabbit,11,200,75,376.0,235.0,305.8,429.0,206.3,,81.75
82.75,position,Rabbit,11,200,75,391.0,127.0,355.2,391.7,267.1,,82.75
83.74,position,Rabbit,11,200,75,391.0,175.0,359.7,319.9,148.3,,83.74
83.91,item_collect,Rabbit,11,200,75,400.0,175.0,359.8,307.9,138.9,heal.png,83.91
84.24,item_collect,Rabbit,11,200,75,460.0,175.0,359.9,283.9,147.9,heal.png,84.24
84.74,position,Rabbit,11,200,75,481.0,199.0,360.0,247.9,130.5,,84.74
85.48,item_collect,Rabbit,12,200,75,511.0,250.0,379.8,204.1,139.0,star.png,85.48
85.73,position,Rabbit,12,200,75,511.0,271.0,384.5,219.2,136.7,,85.73
86.72,position,Rabbit,12,200,75,478.0,385.0,394.0,285.4,130.3,,86.72
87.71,position,Rabbit,12,200,75,535.0,415.0,446.7,325.3,125.9,,87.71
88.71,position,Rabbit,12,200,75,616.0,355.0,515.8,330.4,103.2,,88.71
89.22,item_collect,Rabbit,12,200,75,661.0,343.0,543.7,349.1,117.4,heal.png,89.22
89.7,position,Rabbit,12,200,75,691.0,325.0,577.4,356.8,118.0,,89.7
90.7,position,Rabbit,12,200,75,691.0,265.0,646.7,355.5,100.8,,90.7
91.14,item_collect,Rabbit,13,200,75,613.0,265.0,669.7,337.5,92.1,star.png,91.14
91.7,position,Rabbit,13,200,75,592.0,235.0,707.2,327.6,147.7,,91.7
92.65,item_collect,Rabbit,14,200,75,553.0,148.0,697.0,275.5,192.3,star.png,92.65
92.7,position,Rabbit,14,200,75,544.0,148.0,693.4,274.9,196.1,,92.7
93.7,position,Rabbit,14,200,75,475.0,148.0,621.7,270.3,191.0,,93.7
94.7,position,Rabbit,14,200,75,508.0,115.0,575.8,225.0,129.2,,94.7
95.7,position,Rabbit,14,200,75,472.0,91.0,561.6,159.2,112.6,,95.7
95.8,item_collect,Rabbit,15,200,75,463.0,91.0,555.0,156.4,112.9,star.png,95.8
96.26,item_collect,Rabbit,15,200,75,415.0,100.0,522.5,150.6,118.9,heal.png,96.26
96.69,position,Rabbit,15,200,75,367.0,121.0,502.0,141.7,136.6,,96.69
97.69,position,Rabbit,15,200,75,355.0,88.0,446.1,176.4,126.9,,97.69
98.63,item_collect,Rabbit,16,200,75,295.0,130.0,389.0,160.5,98.8,star.png,98.63
98.68,position,Rabbit,16,200,75,295.0,139.0,385.6,159.3,92.9,,98.68
98.68,enemy_proximity,Rabbit,16,200,75,295.0,139.0,385.6,159.3,92.9,,98.68
99.68,position,Rabbit,16,200,75,214.0,220.0,367.6,203.6,154.4,,99.68
100.67,position,Rabbit,16,200,75,205.0,175.0,305.9,225.0,112.6,,100.67
101.67,position,Rabbit,16,200,75,211.0,82.0,236.0,239.0,159.0,,101.67
102.48,item_collect,Rabbit,17,200,75,226.0,100.0,212.1,195.6,96.6,star.png,102.48
102.66,position,Rabbit,17,200,75,241.0,100.0,211.3,182.5,87.6,,102.66
102.66,enemy_proximity,Rabbit,17,200,75,241.0,100.0,211.3,182.5,87.6,,102.66
103.65,position,Rabbit,17,200,75,253.0,25.0,210.1,110.5,95.6,,103.65
103.65,enemy_proximity,Rabbit,17,200,75,253.0,25.0,210.1,110.5,95.6,,103.65
104.65,position,Rabbit,17,200,75,301.0,94.0,214.4,41.3,101.4,,104.65
105.65,position,Rabbit,17,200,75,321.4,203.8,213.9,105.8,145.5,,105.65
106.48,item_collect,Rabbit,18,200,75,360.4,219.4,262.1,132.5,131.2,star.png,106.48
106.64,position,Rabbit,18,200,75,378.4,249.4,271.9,138.4,153.8,,106.64
107.64,position,Rabbit,18,200,75,360.4,348.4,303.0,196.7,162.2,,107.64
107.75,item_collect,Rabbit,18,200,75,360.4,369.4,310.5,200.4,176.2,shield.png,107.75
107.92,item_collect,Rabbit,18,200,75,360.4,399.4,321.9,203.7,199.5,heal.png,107.92
108.63,position,Rabbit,18,200,75,294.4,435.4,354.2,234.2,209.9,,108.63
109.63,position,Rabbit,18,200,75,198.4,480.4,359.5,305.9,237.5,,109.63
110.62,position,Rabbit,18,200,75,96.4,444.4,289.3,300.4,240.7,,110.62
111.42,item_collect,Rabbit,18,200,75,84.4,432.4,267.0,346.8,201.7,wall.png,111.42
111.58,item_collect,Rabbit,18,200,75,84.4,402.4,256.2,352.1,179.0,trap.png,111.58
111.62,position,Rabbit,18,200,75,84.4,396.4,254.1,353.1,175.1,,111.62
112.62,position,Rabbit,18,200,75,85.0,268.0,213.9,336.1,145.8,,112.62
113.61,position,Rabbit,18,200,75,121.0,154.0,164.1,301.9,154.0,,113.61
114.61,position,Rabbit,18,200,75,121.0,109.0,105.9,271.9,163.6,,114.61
115.61,position,Rabbit,18,200,75,121.0,109.0,94.7,244.7,138.2,,115.61
116.61,position,Rabbit,18,200,75,205.0,121.0,91.5,216.1,148.1,,116.61
117.6,position,Rabbit,18,200,75,301.0,121.0,90.5,187.3,220.7,,117.6
118.6,position,Rabbit,18,200,75,268.0,241.0,116.6,165.8,169.0,,118.6
119.6,position,Rabbit,18,200,75,265.0,391.0,171.4,204.3,208.9,,119.6
120.6,position,Rabbit,18,200,75,301.0,451.0,207.4,253.8,218.3,,120.6
